post_id,user_id,college_id,content_type,post_description,media_name,created_at,updated_at
238,236,102,VIDEO,Campus life moments,placement.jpg,2025-11-11 16:12:13.187774,2026-01-10 16:12:13.195408
239,47,104,VIDEO,Cultural fest memories,campus.jpg,2025-09-03 16:12:13.187777,2026-01-15 16:12:13.195410
240,207,101,VIDEO,Placement drive updates,hackathon.jpg,2025-11-19 16:12:13.187779,2026-01-26 16:12:13.195412
241,188,104,TEXT,Placement drive updates,workshop.jpg,2025-11-12 16:12:13.187781,2026-01-11 16:12:13.195414
242,173,102,IMAGE,Cultural fest memories,fest.jpg,2026-01-14 16:12:13.187784,2025-12-30 16:12:13.195417
243,269,101,VIDEO,Great learning experience,workshop.jpg,2026-01-16 16:12:13.187786,2026-01-22 16:12:13.195419
244,197,102,VIDEO,Hackathon highlights,workshop.jpg,2025-12-29 16:12:13.187788,2026-01-28 16:12:13.195421
245,35,101,TEXT,Great learning experience,fest.jpg,2025-08-11 16:12:13.187791,2026-01-21 16:12:13.195423
246,136,104,VIDEO,Campus life moments,workshop.jpg,2025-12-16 16:12:13.187793,2026-01-05 16:12:13.195426
247,480,104,VIDEO,Hackathon highlights,campus.jpg,2025-10-31 16:12:13.187795,2026-01-24 16:12:13.195428
248,347,102,VIDEO,Campus life moments,workshop.jpg,2025-12-31 16:12:13.187798,2026-01-13 16:12:13.195430
249,395,102,IMAGE,Campus life moments,workshop.jpg,2026-01-24 16:12:13.187801,2026-01-03 16:12:13.195433
250,44,103,VIDEO,Workshop on AI and Data Science,,2025-09-14 16:12:13.187803,2026-01-21 16:12:13.195435
251,325,102,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-11-03 16:12:13.187805,2026-01-28 16:12:13.195437
252,484,101,TEXT,Workshop on AI and Data Science,campus.jpg,2025-11-08 16:12:13.187807,2026-01-07 16:12:13.195440
253,87,101,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-09-13 16:12:13.187810,2026-01-28 16:12:13.195442
254,197,102,IMAGE,Workshop on AI and Data Science,fest.jpg,2025-10-27 16:12:13.187812,2026-01-22 16:12:13.195444
255,384,104,IMAGE,Hackathon highlights,,2025-09-09 16:12:13.187814,2026-01-05 16:12:13.195447
256,250,104,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-09-28 16:12:13.187817,2026-01-15 16:12:13.195449
257,334,101,TEXT,Cultural fest memories,workshop.jpg,2025-09-03 16:12:13.187819,2026-01-06 16:12:13.195451
258,136,104,IMAGE,Great learning experience,workshop.jpg,2025-12-13 16:12:13.187822,2026-01-12 16:12:13.195454
259,197,101,IMAGE,Workshop on AI and Data Science,placement.jpg,2025-10-25 16:12:13.187824,2026-01-09 16:12:13.195456
260,258,102,IMAGE,Campus life moments,,2025-11-20 16:12:13.187826,2026-01-22 16:12:13.195458
261,190,104,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-08-15 16:12:13.187829,2026-01-04 16:12:13.195461
262,65,104,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-09-02 16:12:13.187831,2026-01-06 16:12:13.195463
263,264,101,VIDEO,Hackathon highlights,,2025-12-03 16:12:13.187833,2026-01-18 16:12:13.195465
264,11,103,VIDEO,Cultural fest memories,fest.jpg,2025-09-21 16:12:13.187836,2026-01-25 16:12:13.195468
265,209,104,TEXT,Placement drive updates,,2025-08-19 16:12:13.187838,2026-01-06 16:12:13.195470
266,220,103,TEXT,Great learning experience,,2025-12-19 16:12:13.187841,2026-01-15 16:12:13.195472
267,86,103,IMAGE,Hackathon highlights,placement.jpg,2026-01-16 16:12:13.187843,2026-01-28 16:12:13.195474
268,24,101,TEXT,Campus life moments,hackathon.jpg,2025-12-27 16:12:13.187845,2025-12-30 16:12:13.195477
269,463,103,IMAGE,Hackathon highlights,hackathon.jpg,2025-10-24 16:12:13.187848,2026-01-10 16:12:13.195479
270,173,104,TEXT,Campus life moments,placement.jpg,2025-12-04 16:12:13.187851,2026-01-04 16:12:13.195482
271,209,104,IMAGE,Cultural fest memories,workshop.jpg,2025-09-12 16:12:13.187853,2026-01-14 16:12:13.195484
272,75,102,TEXT,Campus life moments,fest.jpg,2025-11-14 16:12:13.187856,2026-01-20 16:12:13.195487
273,483,104,IMAGE,Cultural fest memories,placement.jpg,2025-11-07 16:12:13.187858,2026-01-16 16:12:13.195489
274,19,104,TEXT,Great learning experience,campus.jpg,2025-10-24 16:12:13.187861,2026-01-05 16:12:13.195492
275,393,104,VIDEO,Placement drive updates,hackathon.jpg,2025-12-25 16:12:13.187863,2026-01-21 16:12:13.195494
276,494,103,VIDEO,Cultural fest memories,fest.jpg,2025-12-26 16:12:13.187865,2026-01-20 16:12:13.195496
277,102,101,TEXT,Hackathon highlights,hackathon.jpg,2025-08-31 16:12:13.187868,2026-01-04 16:12:13.195499
278,460,104,TEXT,Hackathon highlights,placement.jpg,2025-08-21 16:12:13.187870,2026-01-10 16:12:13.195501
279,12,103,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-11-04 16:12:13.187872,2026-01-11 16:12:13.195503
280,279,104,IMAGE,Hackathon highlights,workshop.jpg,2025-12-20 16:12:13.187875,2026-01-07 16:12:13.195505
281,399,102,IMAGE,Workshop on AI and Data Science,fest.jpg,2026-01-27 16:12:13.187877,2026-01-12 16:12:13.195508
282,204,104,IMAGE,Placement drive updates,hackathon.jpg,2026-01-19 16:12:13.187880,2026-01-13 16:12:13.195510
283,243,101,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-12-17 16:12:13.187882,2026-01-28 16:12:13.195512
284,490,102,IMAGE,Hackathon highlights,workshop.jpg,2025-09-10 16:12:13.187884,2026-01-22 16:12:13.195515
285,448,104,TEXT,Placement drive updates,fest.jpg,2025-12-22 16:12:13.187887,2026-01-01 16:12:13.195517
286,282,103,IMAGE,Hackathon highlights,fest.jpg,2025-08-13 16:12:13.187889,2026-01-16 16:12:13.195519
287,354,102,TEXT,Workshop on AI and Data Science,,2025-12-12 16:12:13.187891,2026-01-17 16:12:13.195521
288,372,101,IMAGE,Workshop on AI and Data Science,placement.jpg,2025-09-04 16:12:13.187894,2026-01-26 16:12:13.195524
289,233,104,TEXT,Hackathon highlights,workshop.jpg,2025-12-10 16:12:13.187896,2026-01-07 16:12:13.195526
290,449,103,VIDEO,Workshop on AI and Data Science,placement.jpg,2025-11-11 16:12:13.187898,2026-01-26 16:12:13.195529
291,325,101,VIDEO,Great learning experience,,2025-08-24 16:12:13.187900,2026-01-23 16:12:13.195531
292,118,103,TEXT,Great learning experience,campus.jpg,2025-12-15 16:12:13.187903,2026-01-17 16:12:13.195533
293,335,101,TEXT,Great learning experience,fest.jpg,2025-11-03 16:12:13.187905,2026-01-05 16:12:13.195535
294,365,101,VIDEO,Great learning experience,campus.jpg,2025-12-16 16:12:13.187907,2026-01-18 16:12:13.195538
295,82,102,TEXT,Campus life moments,hackathon.jpg,2025-09-03 16:12:13.187910,2026-01-09 16:12:13.195540
296,248,104,IMAGE,Placement drive updates,placement.jpg,2025-08-12 16:12:13.187912,2026-01-06 16:12:13.195542
297,460,101,TEXT,Campus life moments,,2025-09-02 16:12:13.187914,2026-01-09 16:12:13.195544
298,256,101,VIDEO,Cultural fest memories,,2025-08-14 16:12:13.187917,2025-12-30 16:12:13.195547
299,393,104,VIDEO,Campus life moments,hackathon.jpg,2025-12-30 16:12:13.187919,2026-01-23 16:12:13.195549
300,85,101,VIDEO,Hackathon highlights,workshop.jpg,2026-01-18 16:12:13.187926,2026-01-29 16:12:13.195551
301,48,102,TEXT,Placement drive updates,fest.jpg,2025-12-26 16:12:13.187929,2026-01-02 16:12:13.195554
302,431,104,IMAGE,Placement drive updates,campus.jpg,2025-10-25 16:12:13.187931,2026-01-11 16:12:13.195556
303,326,102,TEXT,Placement drive updates,hackathon.jpg,2025-09-14 16:12:13.187934,2026-01-11 16:12:13.195558
304,211,103,IMAGE,Great learning experience,campus.jpg,2025-08-29 16:12:13.187936,2026-01-12 16:12:13.195561
305,102,104,VIDEO,Placement drive updates,campus.jpg,2025-10-04 16:12:13.187938,2026-01-04 16:12:13.195563
306,106,102,TEXT,Placement drive updates,,2025-12-29 16:12:13.187940,2026-01-08 16:12:13.195565
307,221,103,VIDEO,Cultural fest memories,campus.jpg,2025-11-15 16:12:13.187943,2026-01-01 16:12:13.195568
308,212,101,TEXT,Great learning experience,workshop.jpg,2025-08-25 16:12:13.187945,2026-01-23 16:12:13.195570
309,58,104,IMAGE,Placement drive updates,campus.jpg,2025-09-28 16:12:13.187948,2026-01-24 16:12:13.195573
310,457,102,VIDEO,Hackathon highlights,hackathon.jpg,2025-10-27 16:12:13.187951,2026-01-10 16:12:13.195576
311,83,101,IMAGE,Great learning experience,,2026-01-20 16:12:13.187954,2026-01-22 16:12:13.195578
312,67,101,VIDEO,Workshop on AI and Data Science,fest.jpg,2025-12-05 16:12:13.187956,2026-01-25 16:12:13.195581
313,60,104,TEXT,Workshop on AI and Data Science,,2025-09-17 16:12:13.187959,2026-01-23 16:12:13.195583
314,175,102,VIDEO,Great learning experience,campus.jpg,2025-10-26 16:12:13.187961,2026-01-07 16:12:13.195585
315,20,103,VIDEO,Workshop on AI and Data Science,fest.jpg,2026-01-18 16:12:13.187963,2026-01-29 16:12:13.195588
316,482,102,VIDEO,Campus life moments,workshop.jpg,2025-11-01 16:12:13.187966,2026-01-14 16:12:13.195590
317,385,101,IMAGE,Placement drive updates,,2025-11-03 16:12:13.187969,2026-01-19 16:12:13.195592
318,18,101,TEXT,Hackathon highlights,workshop.jpg,2025-12-08 16:12:13.187971,2026-01-20 16:12:13.195594
319,17,102,TEXT,Great learning experience,hackathon.jpg,2025-11-03 16:12:13.187973,2026-01-27 16:12:13.195597
320,112,104,IMAGE,Campus life moments,fest.jpg,2025-10-23 16:12:13.187976,2026-01-19 16:12:13.195599
321,371,103,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-09-22 16:12:13.187978,2026-01-29 16:12:13.195601
322,218,101,VIDEO,Great learning experience,fest.jpg,2025-08-03 16:12:13.187981,2026-01-17 16:12:13.195603
323,440,101,IMAGE,Campus life moments,fest.jpg,2025-09-07 16:12:13.187983,2026-01-15 16:12:13.195606
324,285,101,IMAGE,Workshop on AI and Data Science,fest.jpg,2025-10-07 16:12:13.187986,2026-01-01 16:12:13.195608
325,289,104,TEXT,Great learning experience,,2026-01-18 16:12:13.187988,2026-01-16 16:12:13.195610
326,5,101,VIDEO,Great learning experience,hackathon.jpg,2025-08-09 16:12:13.187990,2026-01-25 16:12:13.195613
327,466,101,IMAGE,Great learning experience,placement.jpg,2025-10-05 16:12:13.187993,2026-01-27 16:12:13.195615
328,265,102,TEXT,Hackathon highlights,workshop.jpg,2025-09-01 16:12:13.187995,2026-01-20 16:12:13.195617
329,357,103,VIDEO,Placement drive updates,placement.jpg,2025-08-02 16:12:13.187998,2026-01-10 16:12:13.195619
330,383,104,VIDEO,Hackathon highlights,,2026-01-15 16:12:13.188000,2026-01-29 16:12:13.195622
331,95,101,IMAGE,Placement drive updates,placement.jpg,2026-01-09 16:12:13.188003,2025-12-31 16:12:13.195624
332,39,104,VIDEO,Great learning experience,fest.jpg,2025-10-17 16:12:13.188005,2025-12-31 16:12:13.195630
333,300,102,TEXT,Campus life moments,placement.jpg,2026-01-12 16:12:13.188007,2026-01-05 16:12:13.195635
334,357,101,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-08-09 16:12:13.188010,2026-01-07 16:12:13.195640
335,341,104,TEXT,Cultural fest memories,fest.jpg,2025-08-06 16:12:13.188012,2026-01-10 16:12:13.195646
336,452,102,TEXT,Campus life moments,fest.jpg,2026-01-23 16:12:13.188015,2026-01-15 16:12:13.195652
337,45,103,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-12-04 16:12:13.188017,2026-01-18 16:12:13.195657
338,392,102,IMAGE,Great learning experience,campus.jpg,2025-12-17 16:12:13.188019,2026-01-26 16:12:13.195663
339,365,101,TEXT,Hackathon highlights,,2025-08-10 16:12:13.188022,2026-01-21 16:12:13.195668
340,114,101,VIDEO,Placement drive updates,campus.jpg,2025-08-26 16:12:13.188024,2026-01-12 16:12:13.195674
341,234,103,TEXT,Great learning experience,hackathon.jpg,2025-10-16 16:12:13.188026,2026-01-05 16:12:13.195679
342,47,101,TEXT,Cultural fest memories,,2025-08-22 16:12:13.188029,2026-01-05 16:12:13.195685
343,138,101,VIDEO,Campus life moments,campus.jpg,2026-01-23 16:12:13.188031,2025-12-30 16:12:13.195690
344,188,101,TEXT,Workshop on AI and Data Science,,2025-08-02 16:12:13.188034,2026-01-09 16:12:13.195695
345,265,101,IMAGE,Placement drive updates,,2025-11-08 16:12:13.188036,2026-01-16 16:12:13.195701
346,230,104,VIDEO,Placement drive updates,placement.jpg,2025-09-15 16:12:13.188038,2026-01-29 16:12:13.195706
347,195,102,TEXT,Placement drive updates,workshop.jpg,2025-11-17 16:12:13.188040,2026-01-23 16:12:13.195712
348,141,104,IMAGE,Great learning experience,placement.jpg,2025-09-03 16:12:13.188043,2026-01-16 16:12:13.195717
349,387,104,IMAGE,Workshop on AI and Data Science,,2025-11-26 16:12:13.188045,2026-01-09 16:12:13.195723
350,398,103,IMAGE,Placement drive updates,,2025-12-17 16:12:13.188047,2026-01-12 16:12:13.195729
351,191,102,IMAGE,Campus life moments,,2025-10-16 16:12:13.188050,2026-01-16 16:12:13.195735
352,426,101,VIDEO,Placement drive updates,fest.jpg,2025-10-28 16:12:13.188052,2026-01-01 16:12:13.195741
353,212,104,TEXT,Hackathon highlights,placement.jpg,2025-09-19 16:12:13.188055,2026-01-10 16:12:13.195747
354,367,104,IMAGE,Great learning experience,,2025-10-12 16:12:13.188058,2026-01-01 16:12:13.195760
355,317,102,TEXT,Cultural fest memories,fest.jpg,2025-12-15 16:12:13.188060,2026-01-02 16:12:13.195767
356,150,102,TEXT,Hackathon highlights,hackathon.jpg,2026-01-23 16:12:13.188063,2026-01-27 16:12:13.195773
357,140,104,IMAGE,Placement drive updates,workshop.jpg,2025-08-14 16:12:13.188065,2026-01-08 16:12:13.195779
358,143,101,VIDEO,Hackathon highlights,fest.jpg,2025-09-28 16:12:13.188067,2026-01-28 16:12:13.195786
359,14,104,VIDEO,Campus life moments,placement.jpg,2025-11-16 16:12:13.188070,2026-01-05 16:12:13.195799
360,389,101,IMAGE,Cultural fest memories,fest.jpg,2025-10-01 16:12:13.188072,2026-01-03 16:12:13.195807
361,386,102,TEXT,Cultural fest memories,hackathon.jpg,2026-01-09 16:12:13.188074,2026-01-21 16:12:13.195814
362,221,102,TEXT,Placement drive updates,campus.jpg,2026-01-02 16:12:13.188077,2025-12-30 16:12:13.195822
363,9,101,TEXT,Workshop on AI and Data Science,fest.jpg,2025-12-10 16:12:13.188079,2026-01-05 16:12:13.195852
364,219,102,TEXT,Campus life moments,hackathon.jpg,2025-09-13 16:12:13.188082,2026-01-26 16:12:13.195864
365,393,104,VIDEO,Cultural fest memories,fest.jpg,2025-08-22 16:12:13.188084,2026-01-07 16:12:13.195871
366,211,103,VIDEO,Workshop on AI and Data Science,hackathon.jpg,2025-10-19 16:12:13.188086,2026-01-21 16:12:13.195880
367,138,102,IMAGE,Placement drive updates,fest.jpg,2025-10-08 16:12:13.188089,2026-01-06 16:12:13.195885
368,70,103,IMAGE,Cultural fest memories,workshop.jpg,2025-10-02 16:12:13.188091,2026-01-18 16:12:13.195890
369,234,103,TEXT,Campus life moments,,2025-08-25 16:12:13.188093,2025-12-31 16:12:13.195894
370,262,102,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-10-30 16:12:13.188096,2026-01-10 16:12:13.195899
371,151,102,IMAGE,Cultural fest memories,hackathon.jpg,2025-12-22 16:12:13.188098,2026-01-04 16:12:13.195904
372,67,102,TEXT,Great learning experience,,2025-09-30 16:12:13.188101,2026-01-13 16:12:13.195910
373,87,101,IMAGE,Placement drive updates,fest.jpg,2026-01-25 16:12:13.188104,2026-01-28 16:12:13.195915
374,150,102,TEXT,Workshop on AI and Data Science,fest.jpg,2025-10-09 16:12:13.188106,2026-01-17 16:12:13.195921
375,7,102,IMAGE,Great learning experience,fest.jpg,2025-11-18 16:12:13.188109,2026-01-26 16:12:13.195928
376,69,103,TEXT,Workshop on AI and Data Science,fest.jpg,2025-08-22 16:12:13.188111,2026-01-19 16:12:13.195941
377,174,102,TEXT,Great learning experience,workshop.jpg,2025-10-20 16:12:13.188113,2026-01-21 16:12:13.195946
378,436,101,VIDEO,Workshop on AI and Data Science,,2025-11-08 16:12:13.188116,2026-01-16 16:12:13.195950
379,123,104,VIDEO,Placement drive updates,fest.jpg,2025-09-09 16:12:13.188118,2026-01-20 16:12:13.195954
380,401,101,VIDEO,Workshop on AI and Data Science,fest.jpg,2025-12-17 16:12:13.188121,2026-01-25 16:12:13.195958
381,21,101,IMAGE,Hackathon highlights,campus.jpg,2025-10-03 16:12:13.188123,2026-01-13 16:12:13.195962
382,50,103,VIDEO,Hackathon highlights,workshop.jpg,2025-09-29 16:12:13.188126,2026-01-26 16:12:13.195966
383,52,103,TEXT,Campus life moments,,2025-10-06 16:12:13.188128,2026-01-24 16:12:13.195970
384,205,101,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-12-17 16:12:13.188134,2026-01-21 16:12:13.195973
385,252,101,VIDEO,Cultural fest memories,fest.jpg,2026-01-05 16:12:13.188137,2026-01-07 16:12:13.195977
386,450,104,IMAGE,Placement drive updates,fest.jpg,2025-09-28 16:12:13.188140,2026-01-18 16:12:13.195981
387,176,102,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-12-01 16:12:13.188142,2025-12-31 16:12:13.195985
388,452,102,TEXT,Hackathon highlights,placement.jpg,2025-11-03 16:12:13.188144,2026-01-05 16:12:13.195988
389,374,103,VIDEO,Great learning experience,workshop.jpg,2025-12-05 16:12:13.188147,2025-12-30 16:12:13.195992
390,437,104,VIDEO,Campus life moments,hackathon.jpg,2025-12-08 16:12:13.188149,2026-01-12 16:12:13.195996
391,163,102,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-10-25 16:12:13.188152,2026-01-02 16:12:13.196000
392,232,103,IMAGE,Cultural fest memories,placement.jpg,2025-10-31 16:12:13.188154,2026-01-24 16:12:13.196003
393,479,101,VIDEO,Placement drive updates,placement.jpg,2026-01-15 16:12:13.188157,2026-01-17 16:12:13.196007
394,234,104,VIDEO,Workshop on AI and Data Science,hackathon.jpg,2025-08-27 16:12:13.188159,2026-01-21 16:12:13.196012
395,278,101,IMAGE,Campus life moments,fest.jpg,2025-11-11 16:12:13.188161,2026-01-20 16:12:13.196015
396,367,103,VIDEO,Great learning experience,workshop.jpg,2026-01-22 16:12:13.188164,2026-01-01 16:12:13.196019
397,490,103,IMAGE,Workshop on AI and Data Science,fest.jpg,2025-11-09 16:12:13.188166,2026-01-12 16:12:13.196023
398,344,103,TEXT,Workshop on AI and Data Science,fest.jpg,2025-11-13 16:12:13.188168,2026-01-14 16:12:13.196027
399,134,101,TEXT,Hackathon highlights,workshop.jpg,2025-10-24 16:12:13.188171,2026-01-29 16:12:13.196030
400,305,101,IMAGE,Placement drive updates,campus.jpg,2025-10-16 16:12:13.188173,2026-01-25 16:12:13.196034
401,270,104,IMAGE,Workshop on AI and Data Science,placement.jpg,2025-10-07 16:12:13.188175,2026-01-04 16:12:13.196038
402,1,104,TEXT,Campus life moments,campus.jpg,2025-08-14 16:12:13.188179,2026-01-23 16:12:13.196045
403,87,103,TEXT,Campus life moments,hackathon.jpg,2025-09-24 16:12:13.188181,2025-12-30 16:12:13.196049
404,261,103,IMAGE,Campus life moments,placement.jpg,2025-11-13 16:12:13.188184,2026-01-29 16:12:13.196053
405,308,101,TEXT,Placement drive updates,,2025-12-22 16:12:13.188186,2026-01-14 16:12:13.196057
406,400,102,VIDEO,Workshop on AI and Data Science,placement.jpg,2026-01-17 16:12:13.188189,2026-01-05 16:12:13.196061
407,339,103,TEXT,Great learning experience,fest.jpg,2025-11-10 16:12:13.188191,2026-01-27 16:12:13.196065
408,448,102,TEXT,Cultural fest memories,workshop.jpg,2025-10-26 16:12:13.188193,2026-01-21 16:12:13.196068
409,345,104,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-12-08 16:12:13.188196,2026-01-20 16:12:13.196072
410,249,103,VIDEO,Great learning experience,workshop.jpg,2025-11-30 16:12:13.188198,2025-12-30 16:12:13.196076
411,391,101,VIDEO,Placement drive updates,campus.jpg,2025-12-08 16:12:13.188201,2026-01-14 16:12:13.196080
412,130,102,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-08-08 16:12:13.188203,2026-01-27 16:12:13.196084
413,26,104,VIDEO,Cultural fest memories,hackathon.jpg,2025-10-07 16:12:13.188205,2026-01-03 16:12:13.196087
414,3,104,TEXT,Great learning experience,campus.jpg,2025-12-29 16:12:13.188208,2026-01-11 16:12:13.196091
415,88,101,VIDEO,Cultural fest memories,fest.jpg,2025-10-02 16:12:13.188210,2026-01-06 16:12:13.196095
416,31,104,IMAGE,Campus life moments,fest.jpg,2025-10-27 16:12:13.188212,2026-01-25 16:12:13.196099
417,57,104,IMAGE,Great learning experience,campus.jpg,2025-10-06 16:12:13.188215,2025-12-30 16:12:13.196103
418,355,102,IMAGE,Great learning experience,campus.jpg,2025-11-27 16:12:13.188217,2026-01-01 16:12:13.196106
419,120,101,TEXT,Great learning experience,campus.jpg,2025-12-31 16:12:13.188219,2026-01-22 16:12:13.196110
420,218,101,TEXT,Cultural fest memories,,2025-08-07 16:12:13.188222,2026-01-07 16:12:13.196114
421,26,102,IMAGE,Campus life moments,campus.jpg,2026-01-05 16:12:13.188224,2026-01-27 16:12:13.196118
422,147,103,VIDEO,Great learning experience,fest.jpg,2025-08-25 16:12:13.188227,2026-01-15 16:12:13.196122
423,7,103,TEXT,Campus life moments,campus.jpg,2026-01-02 16:12:13.188229,2026-01-27 16:12:13.196125
424,177,101,VIDEO,Cultural fest memories,fest.jpg,2025-08-20 16:12:13.188231,2026-01-06 16:12:13.196129
425,479,103,TEXT,Campus life moments,workshop.jpg,2025-12-04 16:12:13.188234,2026-01-01 16:12:13.196133
